Text,Stemming,True Label,Predicted Label,Correct
Hmm... Tercium upaya pengalihan isu menjelang Ramadan untuk kasus Indonesia Gelap Danantara dan Pertamax..... Guys better jangan kasih atensi kepada tweet-tweet kayak gini ya. Tetap fokus berisik pada tuntutan yang belum dikabulkan oleh pemerintah tidak tau diri. https://t.co/I0tY8Sw919,hmm cium upaya alih isu jelang ramadan indonesia gelap danantara pertamax guys better kasih atensi tweettweet kayak gin ya fokus berisik tuntut kabul perintah tau,0,0,True
padahal banyak fin bro yang bangga in dia masuk danantara kemarin ahahha sekarang kicepp wk,fin bro bangga in masuk danantara kemarin ahahha kicepp wk,0,0,True
Prabowo dorong Danantara untuk mendorong Optimalisasi Kekayaan Negara Demi Peningkatan Investasi #DanantaraUntukBangsa #BangkitBersamaDanantara #DanantaraBangunNegeri https://t.co/tihChtDa3M,prabowo dorong danantara dorong optimalisasi kaya negara tingkat investasi danantarauntukbangsa bangkitbersamadanantara danantarabangunnegeri,1,1,True
"Presiden Prabowo bawa Indonesia ke kancah global: Kerjasama Danantara &amp; Joint Fund Rp 67 5 Triliun Rupiah. #DanantaraUntukIndonesia https://t.co/eVweKXBtsd,presiden prabowo bawa indonesia kancah global kerjasama danantara joint fund rp 67 5 triliun rupiah danantarauntukindonesia,1,1,True"
Di Duga Aparat Hukum Telah Dikondisikan Milik Mulyono Raja Jawa Versi Bahlil Benarkah Lembaga Danantara Tak Bisa Di Audit @bpkri @KPK_RI #DanantaraKaramkanNKRI #DanantaraKaramkanNKRI,duga aparat hukum kondisi milik mulyono raja jawa versi bahlil lembaga danantara audit danantarakaramkannkri danantarakaramkannkri,0,0,True
Danantara Indonesia kekuatan ekonomi baru Nusantara https://t.co/81oK23mQiL,danantara indonesia kuat ekonomi nusantara,1,1,True
@RaniKancana Holding danantara membuat Indonesia JD macan asia....,holding danantara indonesia jd macan asia,0,0,True
@AmmarGill Sudah di predict sm pemerintah dan ide mereka menyiapkan danantara untuk menggerakan sektor industri untuk menyerap tenaga kerja dan perputaran ekonomi.. tapi ya kita tau implementasinya malah jd mesin cawe cawe,predict sm perintah ide danantara gera sektor industri serap tenaga kerja putar ekonomi ya tau implementasi jd mesin cawe cawe,0,0,True
@GenZNusantara Memajukan energi bersatu dalam semangat BPI Danantara,maju energi satu semangat bpi danantara,1,1,True
@GenZNusantara Investasi terlihat aman saat IHSG menunjukkan tren baik. Kejelasan dari Danantara dan hasil RUPST Himbara bantu,investasi aman ihsg tren jelas danantara hasil rupst himbara bantu,1,1,True
@reaareaa__ Bangga banget sama cara Presiden Prabowo kasih perhatian ke Danantara,bangga banget presiden prabowo kasih perhati danantara,1,1,True
@FrediRandi4 Generasi muda makin percaya dengan visi Presiden Prabowo Joint Fund Danantara bisa jadi game changer,generasi muda percaya visi presiden prabowo joint fund danantara game changer,1,1,True
@ferizandra Pundi2 Danantara mulai terisi. Orang2 dibelakang Danantara mulai senyum2 gembira. Jokowoi dkk masih bisa tersenyum. Sementara rakyat sang pemilik uang yg sebenarnya tetaplah miskin. https://t.co/j3UgjAcIxd,pundi2 danantara isi orang2 belakang danantara senyum2 gembira jokowoi dkk senyum rakyat sang milik uang yg tetap miskin,0,0,True
Dukung Danantara Indonesia dalam upanyanya untuk memajukan inovasi dan keberlanjutan serta berkontribusi bagi kemajuan bangsa https://t.co/bmCxRsLWIl,dukung danantara indonesia upanyanya maju inovasi lanjut kontribusi maju bangsa,1,1,True
Dari aset menjadi manfaat nyata. Dengan strategi yang cerdas kita bisa memastikan pertumbuhan ekonomi yang lebih berkelanjutan. #Danantara #EkonomiKuat https://t.co/IOtf3VaWpm,aset manfaat nyata strategi cerdas tumbuh ekonomi lanjut danantara ekonomikuat,1,1,True
go Danantara! Moga sukses dorong invstasi berkelanjutan https://t.co/0A4qOaFr0G,go danantara moga sukses dorong invstasi lanjut,1,1,True
keren banget proyek Danantara masa depan cerah https://t.co/Juovzy3TGH,keren banget proyek danantara cerah,1,1,True
@reaareaa__ Dukungan dari Presiden Prabowo buat Danantara tuh priceless banget,dukung presiden prabowo danantara tuh priceless banget,1,1,True
danantara - software endapan,danantara software endap,0,0,True
nambah lagi alasan kenapa Danantara bau amis,nambah alas danantara bau amis,0,0,True
Danantara bukan sekadar lembaga tapi fondasi ekonomi masa depan #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/6XdscwBejy,danantara lembaga fondasi ekonomi danantara kerjasamadanantara investasidanantara dukungdanantara,1,1,True
@ILhamSyafriza11 @fairiesseu_ @gtobing2903 @univ_indonesia @ahriesonta @ListyoSigitP @Gerindra Mending sekolah yg bener biar bisa baca data. Tertinggi itu saham yg diiniasiasi oleh karyawan. Kritik Noh Danantara isinya pembunuh sama koruptor (orang asing),mending sekolah yg bener biar baca data tinggi saham yg diiniasiasi karyawan kritik noh danantara isi bunuh koruptor orang asing,0,0,True
Pengamat Ekonomi: Naturalisasi Dewan Penasihat Danantara Bawa Sinyal Tidak Baik https://t.co/OLwwNHlncu,amat ekonomi naturalisasi dewan nasihat danantara bawa sinyal,0,0,True
Sekitar 320 triliun per tahun untuk danantara kenapa gak buat pendidikan dan kesehatan aja? Yakin gak bakal jadi padang korupsi baru? https://t.co/fOsbYiPJMB,320 triliun danantara gak didik sehat aja gak padang korupsi,0,0,True
Dari awal dia muncul ke publik saya sama sekali gak respect Dia hny punya uang lain tidak Sepakbola dgn program sangat memalukan naturalisasi dgn uang MANDALIKA hny untuk pencitraan dan HURA HURA merugi BUMN bnyk yg tumbang DANANTARA? Mbelgedes...,muncul publik gak respect hny uang sepakbola dgn program malu naturalisasi dgn uang mandalika hny citra hura hura rugi bumn bnyk yg tumbang danantara mbelgedes,0,0,True
Danantara akan mengeluarkan surat utang. Memang mengeluarkan surat utang adalah cara utk mendapatkan dana utk diinvestasikan. Jaminannya? Saya khawatir dgn tambahan utang luar negeri walau dilabel bukan utang negara.,danantara keluar surat utang keluar surat utang utk dana utk investasi jamin khawatir dgn tambah utang negeri label utang negara,0,0,True
Semua sibuk ngebahas kasus tata kelola minyak di Pertamina.....sementara itu DANANTARA melenggang dgn tenang.... Smell something fishy...,sibuk ngebahas tata kelola minyak pertaminasementara danantara lenggang dgn tenang smell something fishy,0,0,True
@reaareaa__ Dukungan dari Presiden Prabowo ke Danantara layak diapresiasi,dukung presiden prabowo danantara layak apresiasi,1,1,True
Danantara hadir untuk memastikan bahwa investasi nasional menjadi katalisator bagi pertumbuhan ekonomi yang inklusif dan berdaya saing tinggi. #DanantaraUntukBangsa #BangkitBersamaDanantara #DanantaraBangunNegeri https://t.co/Cw0yY7f8uT,danantara hadir investasi nasional katalisator tumbuh ekonomi inklusif daya saing danantarauntukbangsa bangkitbersamadanantara danantarabangunnegeri,1,1,True
@CNNIndonesia Yamg percaya cuma pengikut pengikut bapak yang otaknya cuma 1/4 aja pak. Dari danantara di bentuk aja squad nya udah kepentingan politik semua,yamg percaya ikut ikut otak 14 aja danantara bentuk aja squad nya udah penting politik,0,0,True
Kehadiran Badan Pengelola Investasi (BPI) Daya Anagata Nusantara (Danantara) dapat mengurangi ketergantungan BUMN terhadap penyertaan Modal Negara (PMN) https://t.co/Ab1yjEE345,hadir badan kelola investasi bpi daya anagata nusantara danantara kurang gantung bumn serta modal negara pmn,1,1,True
Melalui investasi yang terarah dan birokrasi yang efisien Danantara membuka peluang bagi kemajuan ekonomi nasional yang inklusif dan berkelanjutan. #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/lWCdrJ3sgR,investasi arah birokrasi efisien danantara buka peluang maju ekonomi nasional inklusif lanjut investasistrategis ekonomitumbuh indonesiamaju,1,1,True
mantap! Danantara bener2 bisa dorong ekonomi maju https://t.co/D3yibBgHvE,mantap danantara bener2 dorong ekonomi maju,1,1,True
@FrediRandi4 Langkah Presiden Prabowo bikin kolaborasi Danantara jadi lebih bernilai lewat Joint Fund miliaran ini,langkah presiden prabowo bikin kolaborasi danantara nila joint fund miliar,1,1,True
Apakah Danantara akan berinvestasi di perusahaan-perusahaan swasta mau bangkrut dan gagal bayar utang di Indonesia dengan alasan demi mencegah PHK ? Ya bisa saja karena kan ya suka-suka mereka aja.,danantara investasi perusahaanperusahaan swasta bangkrut gagal bayar utang indonesia alas cegah phk ya ya sukasuka aja,0,0,True
@ARSIPAJA Kalau investor luat kayak gini DANANTARA aman gak ya?!,investor luat kayak gin danantara aman gak ya,0,0,True
@BudiBukanIntel Let's go! Malem takbiran di Bojonegoro bapak-bapakmya ngobrolinnya Danantara dan gimana kacaunya pemerintahan sekarang. Industrinya nanti dikawal sama masyarakat yang sadar akan isu-isu terkini.,lets go malem takbir bojonegoro bapakbapakmya ngobrolinnya danantara gimana kacau perintah industri kawal masyarakat sadar isuisu kini,0,0,True
Masa depan ekonomi Indonesia dibangun dari sekarang. Danantara ambil peran lewat investasi strategis demi Indonesia yang tangguh. #Danantara #InvestasiNasional #BPIDanantara,ekonomi indonesia bangun danantara ambil peran investasi strategis indonesia tangguh danantara investasinasional bpidanantara,1,1,True
Indonesia akan semakin maju dengan kekuatan Danantara. Dukung perjalanan luar biasa ini! #Danantara #BPIDanantara #ManfaatDanantara #DukungDanantara https://t.co/Iv28hOTiHz,indonesia maju kuat danantara dukung jalan danantara bpidanantara manfaatdanantara dukungdanantara,1,1,True
@reaareaa__ Salut untuk Presiden Prabowo yang udah percaya sama potensi Danantara,salut presiden prabowo udah percaya potensi danantara,1,1,True
Danantara mengoptimalkan peluang investasi khususnya yang berkaitan dengan Aset Negara dan BUMN. #DanantaraUntukBangsa #InvestasiMasaDepan #IndonesiaMaju https://t.co/gOEj4Ja4TX,danantara optimal peluang investasi kait aset negara bumn danantarauntukbangsa investasimasadepan indonesiamaju,1,1,True
@reyaxelrod_ Danantara udah jadi. Tapi sampe skrg belom jelas itu duit yg diterima nanti mau diapain. Sekarang modelnya tabrak sana-sini tapi ketika ditanya detail dan mau ngapain gak jelas semua.,danantara udah sampe skrg bom duit yg terima diapain model tabrak sanasini detail ngapain gak,0,0,True
Danantara untuk Kemajuan Bangsan #IndonesiaMaju https://t.co/HtmSGtAi0v,danantara maju bangsan indonesiamaju,1,1,True
@kang___L Bgmn dengan menteri.....Pengelola Danantara....apa mrk punya SKILL ???????,bgmn menteripengelola danantaraapa mrk skill,0,0,True
OJK Dukung Peluncuran BPI Danantara https://t.co/UHHNxGkf46,ojk dukung luncur bpi danantara,1,1,True
@JedTeguh03 Gerak maju Danantara makin penuh keyakinan berkat Presiden Prabowo,gerak maju danantara penuh yakin berkat presiden prabowo,1,1,True
@GenZNusantara Pasar menebar optimisme pas IHSG naik. Keputusan RUPST Himbara dan kejelasan manajemen Danantara jadi klop,pasar tebar optimisme pas ihsg putus rupst himbara jelas manajemen danantara klop,1,1,True
@FrediRandi4 Makin yakin sama masa depan Indonesia Danantara dan global Join Fund Rp 67 5 T wujud nyata visi Presiden Prabowo,indonesia danantara global join fund rp 67 5 t wujud nyata visi presiden prabowo,1,1,True
Menunggu berita korupsi MBG sama Danantara.,tunggu berita korupsi mbg danantara,0,0,True
@JedTeguh03 Dukungan Presiden Prabowo ke Danantara jadi inspirasi buat seluruh negeri,dukung presiden prabowo danantara inspirasi negeri,1,1,True
"@profesor_saham Tiga hal Dalio undur diri. perlu perhatian @erickthohir @KemenBUMN yakni 1. iklim tatakelola bumn amburadul sarat korupsi tdk transparansi. 2. kepastian iklim investasi &amp; moneter di indonesia penuh tidak menentu 3. visi yang jauh berbeda antara danantara dan pemangku jabatan.,dalio undur perhati 1 iklim tatakelola bumn amburadul sarat korupsi tdk transparansi 2 pasti iklim investasi moneter indonesia penuh tentu 3 visi beda danantara mang jabat,0,0,True"
@reaareaa__ Presiden Prabowo selalu terbuka buat bantu Danantara maju,presiden prabowo buka bantu danantara maju,1,1,True
@reaareaa__ Presiden Prabowo serius support Danantara makin semangat berinovasi,presiden prabowo serius support danantara semangat inovasi,1,1,True
@wargapanam Jangan sampe Danantara/MBG jadi kayak 1MDB ,sampe danantarambg kayak 1mdb,0,0,True
@humansnob (Danantara) Jalan pagi ke Bundaran HI Lihat pejabat beli Ferrari. Danantara duitnya sakti Jangan-jangan buat kroni sendiri. (Polisi) Maling jemuran dihajar massa Habis babak belur dibawa polisi ke penjara. Koruptor senyum di meja pesta Dihukum ringan duitnya tetap ada https://t.co/xGhmtcl4Im,danantara jalan pagi bundar hi lihat jabat beli ferrari danantara duit sakti janganjangan kroni polisi maling jemur hajar massa habis babak bur bawa polisi penjara koruptor senyum meja pesta hukum ringan duit,0,0,True
Lemahnya Tata Kelola BUMN Hardjuno Prediksi Danantara Berisiko Lebih Buruk dari BLBI https://t.co/l6nQc751GC,lemah tata kelola bumn hardjuno prediksi danantara risiko buruk blbi,0,0,True
@reaareaa__ Presiden Prabowo selalu jadi pendukung terbaik untuk Danantara,presiden prabowo dukung baik danantara,1,1,True
lagi gini najis bgt liat story temen voters 02 harusnya w blok dia pas bikin story love you danantara,gin najis bgt liat story temen voters 02 w blok pas bikin story love you danantara,0,0,True
Danantara sebagai langkah visioner dalam membangun masa depan ekonomi yang lebih kuat dan berkelanjutan. #Fakta #CekFakta #BPIDanantara #Ekonomilndonesia #TerusTerang https://t.co/tBoTMdnJIs,danantara langkah visioner bangun ekonomi kuat lanjut fakta cekfakta bpidanantara ekonomilndonesia terusterang,1,1,True
@BudiBukanIntel Dalam beberapa tahun kedepan jangan kaget kalau bakal ada kasus Skandal Danantara.,depan kaget skandal danantara,0,0,True
@DedynurPalakka @KangManto123 @erickthohir Babak Bru kasus baru kmrin elpiji pagar laut timah dll.kadang curiga jg KLO bersih suka ad yg dijadikan tumbal u pengalihan issue kbiasan gitu kan bersih it semuanya jng hny korupsi semuanya tanpa terkecuali bersih kok masukin koruptor n mantan napi krptr di DANANTARA ,babak bru kmrin elpiji pagar laut timah dllkadang curiga jg klo bersih suka ad yg jadi tumbal u alih issue kbiasan gitu bersih it jng hny korupsi kecuali bersih masukin koruptor n mantan napi krptr danantara,0,0,True
@FrediRandi4 Joint Fund Rp 67 5 T jadi bukti Presiden Prabowo punya visi jelas dan Danantara solid banget realisasinya bareng global,joint fund rp 67 5 t bukti presiden prabowo visi danantara solid banget realisasi bareng global,1,1,True
@BudiBukanIntel Ketakutan gue nanti kalo Danantara ada invest di instrumen yang dikendalikan US ketika invest udah masuk US langsung ambil untung nilai invest bakal ancur dalam waktu 3-6bulan.,takut gue kalo danantara invest instrumen kendali us invest udah masuk us langsung ambil untung nilai invest ancur 36bulan,0,0,True
@reaareaa__ Pasti makin maju Danantara kalo ada support penuh dari Presiden Prabowo,maju danantara kalo support penuh presiden prabowo,1,1,True
@GenZNusantara BPI Danantara: Aksi nyata buat pertumbuhan ekonomi yang berdampak positif,bpi danantara aksi nyata tumbuh ekonomi dampak positif,1,1,True
@FrediRandi4 Dukungan global lewat Joint Fund Danantara bareng Presiden Prabowo bikin mimpi besar anak muda soal masa depan Indonesia makin nyata,dukung global joint fund danantara bareng presiden prabowo bikin mimpi anak muda indonesia nyata,1,1,True
@thelakeshadow Langkah ini memperkuat branding Danantara.,langkah kuat branding danantara,1,1,True
@ARSIPAJA Datar aja responnya galak dikit harusnya pusing ngakalin dpt anggaran 171T buat MBG tuh kalau kerja benar kita bisa dapat 193 T hanya dari pertamina saja jd ngga perlu gaya2 efisiensi danantara kerja dengan otak dan hati saja negara ini bisa maju tdk perlu tunggu thn 2050,datar aja responnya galak dikit pusing ngakalin dpt anggar 171t mbg tuh kerja 193 t pertamina jd ngga gaya2 efisiensi danantara kerja otak hati negara maju tdk tunggu thn 2050,0,0,True
@yudhakhel Varian danantara Lebih sadis dr varian 19,varian danantara sadis dr varian 19,0,0,True
semangat baru! Danantara langkah tepat buat energi bersih https://t.co/TjbxvUenSB,semangat danantara langkah energi bersih,1,1,True
BPI Danantara Investasi Asing untuk Energi Terbarukan di Indonesia memperkuat ketahanan energi nasional menuju masa depan berkelanjutan. https://t.co/VOXyadZSI1,bpi danantara investasi asing energi baru indonesia kuat tahan energi nasional lanjut,1,1,True
