full_text,label
Kalo berani penjara seumur hidup koruptor dan miskinkan keluarganya ga peduli 1 koalisi pilpres biar jajaran pengurus danantara bisa dipercaya ngurus 14.000 trilyun.,0
@UpsOdd WKWKKW gangerti aku sa aku langsung diem aja. Doi setuju soal danantara terus kubilang negara lain yang punya konsep kek danantara tu yang berhasil cuma SG. Abis tu baru dia ngomong gitu sambil ketawa like it's not a big deal?,2
Oke deh danantara bagus niatnya konsolidasi bumn biar bumn kita bisa maju skg buktiin negara niat brantas korupsi dengan sah kan ruu perampasan aset balikin independensi kpk. Miskinkan semua koruptor yg beneran koruptor bukan cuma kambing hitam.,1
Pertamina bobrok danantara diisi orang2 bermasalah dan tdk kompeten pagar laut senyap hukum hanya alat politik kapekak dan banyak orang di kabinet warisan finalis OCCRP presiden petugas si jok bakalan 2030 Indonesia bubar.,0
@msaid_didu Knp baru diungkap setelah danantara di launching?? Biar gk rame yg sorot danantara?,0
@Uki23 italah akrab kan satu tujuan yaitu MENDAPATKAN UANG SEBANYAK BANYAK NYA DARI DANANTARA CARA BARU MERAMPOK APBN.DGN DALIH EFISIANSI UNTUK BISA KORUPSI.,0
@tang__kira asset bumn² akan dikelola oleh Danantara. bkn cuma deviden yg slm ini dipikir dan diinformasikan scr luas.,2
@safirawwww @catreonot Waduh salah satu Bank under Danantara.,0
@browgenius Tahun 2030: Tempat ini dulunya bekas kantor danantara,0
Lebih percaya billie eilish orang nganjuk sih daripada danantara.,0
mantap! Semoga Danantara jadi solusi ekonomi kita https://t.co/fGro7aIotB,1
luar biasa! Danantara bisa jadi game-changer buat energi https://t.co/E9jkvqeG7b,1
Siap Bapak Presiden Saya ahli KIP menang 4x lawan KPU kini gugat BPOM &amp; Kemenkes soal kontrak vaksin &amp; data siap audit Danantara via KIP. Butuh ahli keuangan/auditor tuk susun daftar info &amp; analisis data. Minat bantu? WA di profil. Transparansi demi rakyat! https://t.co/9Y79LXXsPL,1
Halo @DivHumas_Polri ini ternaknya pake anggaran institusi ato gimana? Lagian juga momentumnya udah telat. Netijen lg seru2nya bahas pertamina &amp; danantara. Ato krn udah terlanjur bayar bayar bayar ternaknya ya jd musti tetep dikerjain? https://t.co/5RC28fqe2n https://t.co/oc616ibBKk,2
Fear mongering teruuuusssss...... Lagi fase fear karena danantara gorengan gini jadi renyah. Apalagi orang indonesia gampang kemakan berita begini. Tetep fokus aja sama masalah sebenernya,2
@tang__kira ooh arahnya ksana... jd penguasa peertamina skrg di hancurkan kemudian ceritanya ada desakan publik supaya di kelola danantara yg sama2 ge jelas pengelolanya.,0
@Rena_mareta @prabowo Danantara membawa harapan baru bagi Indonesia untuk bersaing di kancah ekonomi global yuk dukung.,1
@mnadielmadani7 Gak ada yg salah dgn danantara cak,1
Pembicaraan di sini udah jadi macem warning soal danantara sih bisa disimak deh https://t.co/mFJSHzT4vz,0
Kemaren sih ngomongnya enggak maen saham sahaman. Tapi sekarang bikin danantara yang masih satu domain Investasi . Negara apa sih ini,0
@shitlicious Apasi tolol justru korupsi Pertamina ya harus dikawal gimana hukuman pelakunya soalnya udah jelas korup sedangkan danantara kan baru rilis,1
@barengwarga @tempodotco Ada baiknya dana dari danantara sedikit maupun banyak di pakai untuk beli klub olahraga misalnya pemilik Boston Celtics lagi cari investor karena mau jual seluruh sahamnya dan beli saham di klub Eropa yang nilai jualnya tinggi. Bukankan itu lebih menjanjikan profit nya?,1
Naikin kasus korupsi pertamina biar pada lupa kasus danantara sama taggar #Indonesiagelap.,0
mantap! Danantara bnr2 bisa dorong ekonomi naik https://t.co/s1TUGz0adP,1
semangat terus Danantara ekonomi bakal makin ciamik https://t.co/gEZnI57an8,1
impressive! Danantara bnr2 top buat ekonomi https://t.co/XiTc4fxwlY,1
@Marimar_Aauw Belum yang Danantara lho. 300 T tuh. Berarti selama ini duit ada kan. Tapi ntah diapain tuh duit sama pemerintah ,2
salut buat Danantara beneran bikin ekonomi ngegas https://t.co/VZxFy7gO9e,1
pasti sukses! Danantara dorong perubahan positif di sektor energi https://t.co/Hlo96xvW2x,1
optimis banget sama gebrakan Danantara di sektor energi https://t.co/SYAwmPnr43,1
@tijabar Negara kita sangat menghargai para koruptor buktinya tuh mantan koruptor jadi petinggi Danantara. Jadi hhmmm cuma omon omon pemberantasan korupsi waduk kerud ,0
@ispaimo @sandalista1789 Tapi hari ini ada pernyataan pertamina nih soal danantara Pokoknya mah yg dijadiin pertimbangan harus dibongkar atau tidaknya suatu kasus itu ga jauh-jauh dari pengalihan isu sandera politik atau belokin rakyat utk dukung keputusan pemerintah. Gak ada yg murni buat rakyat https://t.co/4appcTUOBA,0
Kalo u cewek. Danantara itu ibu mertua u. Negara itu suami u. Jadi 80% penghasilan suami u dititipin ke ibu mertua dikelola sama beliau. Dengan keadaan suami u 11 bersaudara. Hehe.,0
good move Danantara jembatani investasi ke energi hijau https://t.co/Cj8FuyA9ef,1
@taegurl_ @sasamicinbumbu @tanyakanrl Ohhh sy kira saldonya bakal kekuras gitu ke danantara mana belum dipindahin lagi,0
@geloraco Mau digasak juga? Danantara masih kurang?,0
impressive! Danantara bnr2 top buat ekonomi https://t.co/lk0QNtGLXH,1
go Danantara! Moga sukses dorong invstasi berkelanjutan https://t.co/0A4qOaFr0G,1
optimis bgt Danantara bawa angin segar transisi energi https://t.co/zEHWgJTdE0,1
Initial funding atau pendanaan awal Danantara yang diproyeksikan sekitar Rp 326 01 triliun akan fokus kepada 20 proyek strategis nasional. Sejumlah proyek prioritas itu di antaranya hilirisasi nikel bauksit tembaga hingga proyek kilang minyak pabrik petrokimia produksi https://t.co/27JJ9YqKKe,2
keren Danantara! Bikin investor makin pede sama energi hijau https://t.co/xkTzxtdggO,1
@sasamicinbumbu @tanyakanrl Makanya org rame² buat kosongin bank pnya bumn. Biar gada dana (keuntungan bank) yg bisa dipake danantara buat mainan koruptor tadi,0
@imoartinyaubi i have an assumption yang ditarik dari bumn ke danantara juga titip2an lagi sih...,0
@antikorupsi Hahahaha anda sesat pikir. Danantara adalah perusahaan ekuitas milik negara bila pengelola korupsi wajib dihukum.Bila dalam bisnis ada mengalami kerugian ya tidak bisa dihukum kecuali ada kongkalikong. Tamasek aja baru berdiri juga pernah rugi dalam investasi.,1
 (Berdirinya) Danantara ini sebetulnya bagi Pak Prabowo sangat emosional. Kejadian emosional bagi beliau bagi saya juga. Karena sesungguhnya Danantara ini adalah gagasan dari orang tua kami kata Hashim. https://t.co/VbkSJEMfeg,2
@adheefx @GeiszChalifah @kangdede78 Kalau prediksi sy sih Danantara itu jg untuk tempat cari dana dlm rangka pemilu 2029 untuk menggolkan capres usungan mereka,0
Sampai mengkilat tuh jidat kebanyakan nipu rakyat!!! Hidup Jokowi... hidup Jokowi... Ndasmu!!! Buktikan ocehan congormu yg ingin berantas korupsi!!! Ehh malah jadiin raja korupsi jadi pengawas danantara...bisa habis tuh uang negara!!! https://t.co/TBBvYojkrm,0
@abu_waras Mereka cuma ganti kostum sama penerus nya kan pertamina masuk danantara jadi ganti jamaah rasuah nya wkkkk Sisa nya mah dia2 juga,0
isu-isu udah mulai tertutup dan mereda. sebagai pengingat ini list isu yang masih harus dikawal dan diadvokasi: 1. Evaluasi MBG 2. Efisiensi 3. Tukin Dosen dan Tendik 4. Revisi UU Minerba 5. Danantara 6. Pertamina yok semangat!,0
@akbarfaizal68 @erickthohir Ini moment yang pas agar Pertamina bisa join ke Danantara dengan mulus. Padahal Pertamina pingin tuh kaya Petronas yang ga ikut Khazanah (Danantara nya Malaysia). Hmm atau jangan-jangan.. ah sudahlah..,1
wah Danantara emang terbaik buat pertumbuhan ekonomi https://t.co/LCo9qWcICD,1
hebat sih Danantara potensial bawa kemajuan energi terbarukan https://t.co/SOr34Mr5Iy,1
@sasamicinbumbu @tanyakanrl Ga scr lngsung uang kita sih sbenernya tapi keuntungan bank yg kelola uang kita. Yg hrusnya dipake buat hal yg kmbali bermanfaat buat kita (dipake negara kas negara) malah dipake danantara (pihak ketiga) untuk investasi. Nah disini danantara tuh sus bgt bkal investasi bodong,0
Danantara Mau Bikin Proyek Pusat Data AI di Indonesia Ini Kata Telkom https://t.co/zPWrlaKQmQ,2
mantap! Danantara bnr2 bisa dorong ekonomi naik https://t.co/DMW1xe6HdC,1
@Intel_Imut Waktu peluncuran danantara gak juga datang. Ada apa sich?,2
Serikat Buruh Ragu BPI Danantara Berhasil: Pimpinannya Tak Memihak Kesejahteraan Rakyat - https://t.co/GSFBwGN0K4 https://t.co/dMvdTbz2IH,0
kece banget! Danantara sukses bikin transisi energi lancar https://t.co/DBK5fyJDOh,1
Gw msh keras beropini kl lu pada yg punya rekening di bumn pls was was sm gerak gerik danantara. Atau at least buka tabungan di bank swasta deh. Gabisa dipercaya anjing BUMN nih,0
langkah cerdas! Danantara mendukung transisi energi efektif https://t.co/bhWvAjuGqg,1
Rosan Jamin Investasi Danantara Baik &amp; Benar https://t.co/4lTRmJXMK5,1
setuju abis pertumbuhan ekonomi bakal tambah pesat sama Danantara https://t.co/Xv7fxxo0zy,1
Atas persetujuan DPR tau sendiri DPR engga pernah pro ke rakyat. Toh koruptor berkelompok mereka yg buat UU mereka yg bisa ubaj juga. Jadi mau berharap apa. DANANTARA adalah lembaga yg isinya perampok yap merampok hak rakyat Indonesia itu sendiri demi keuntungan pribadi mrk.,0
semangat baru! Danantara langkah tepat buat energi bersih https://t.co/TjbxvUenSB,1
danantara jadi solusi ampuh buat ekonomi lebih baik https://t.co/d7mpiwSrbt,1
gokil! Smoga Danantara sukses dorong energi bersih https://t.co/2DdG5OdRgG,1
Harus ditutup karena sudah ada PBI DANANTARA sehingga ran Nusantara sudahbtidak berfungsi lagi. Mesin cucunya terlalu kecil.,1
pasti sukses semangat buat Danantara dorong investasi https://t.co/13icg94aPY,1
keren! Danantara bantu proses transformasi energi sukses https://t.co/xDYj07ot9C,1
kece abis! danantara bnr2 harapan baru energi https://t.co/5gfpxginUE,1
danantara harapan baru investasi energi yang ramah lingkungan https://t.co/bUNs5HVuyJ,1
danantara mantul! Jd pionir trnsisi energi negeri https://t.co/fCGe3lKu71,1
yakin deh Danantara bisa bikin inves meningkat https://t.co/oXpI6XRiFM,1
mantap! Danantara bisa boost investasi energi hijau https://t.co/SZX2WV1LoH,1
Siapa Burhanuddin Abdullah Eks Terpidana Korupsi Kini Jadi Tim Pakar dan Inisiator Danantara? https://t.co/rcmMbaTils,0
danantara optimis bikin masa depan energi lebih cerah https://t.co/WskG6N6iUH,1
bangga! Danantara brhasil dukung energi tsrir bdhan https://t.co/c2v3CkvLMx,1
hebat Danantara pejuang energi sbt hdp brsih https://t.co/HGhMWeVqbP,1
danantara emang jago tingkatin pertumbuhan ekonomi https://t.co/w9dKWJRrXU,1
Anggota Komisi VI DPR RI Rivqy Abdul Halim menilai kehadiran Danantara akan menjadi lokomotif baru dalam ekonomi nasional. #berita #NEWS #protimes #DPRRI #Danantara https://t.co/A1UFde1Fpx,1
@nrcldsxqz @tanyakanrl Ahh jdi danantara itu pihak ketiga yakan?,2
salut! Danantara tuh daya dorong ekonomi kita https://t.co/D6hDmCxKjb,1
rame danantara terbitlah korup pertamina. ini negara gabisa apa adem sehari aja! bangsat,0
salut! Danantara bsa mpercepat trnsisi energi di Indo https://t.co/ZhA6VlrrxK,1
sukses buat Danantara! Harapan bagus buat energi bersih https://t.co/5xzDmbmmB0,1
keren abis! Danantara bantu percepat pertumbuhan ekonomi https://t.co/Ysmsuro8Jo,1
danantara emang jos! Bawa angin segar buat ekonomi kita https://t.co/h0kD3FYHsA,1
Dari awal dia muncul ke publik saya sama sekali gak respect Dia hny punya uang lain tidak Sepakbola dgn program sangat memalukan naturalisasi dgn uang MANDALIKA hny untuk pencitraan dan HURA HURA merugi BUMN bnyk yg tumbang DANANTARA? Mbelgedes...,0
salut Danantara mampu dongkrak pertumbuhan ekonomi https://t.co/ivHaefDnZg,1
semangat! Dengan Danantara ekonomi bakalan lebih oke https://t.co/s4KgD3N8wV,1
keren Danantara punya potensi besar buat ekonomi kita https://t.co/ZVLrZRdPWL,1
ayo dukung Danantara biar ekonomi kita makin maju https://t.co/pDX7qyVa7d,1
ekonomi makin kinclong berkat Danantara https://t.co/h1M2rv0INi,1
nice Danantara bener-bener berkontribusi ke ekonomi nih https://t.co/hYvoQqgj9H,1
keep up Danantara tingkatkan pertumbuhan ekonomi kita https://t.co/QIcDoSv7X6,1
wah Danantara emang jago bikin ekonomi naik https://t.co/SXIXerYxCq,1
salut! Inovasi Danantara bawa ekonomi ke level baru https://t.co/LIZoteExf4,1
keren banget Danantara dpt dukung ekonomi naik https://t.co/KToKxVDKqd,1
luar biasa Danantara ampuh buat majukan ekonomi https://t.co/t8SQTjvyCI,1
danantara emang jago bgt buat ekonomi tumbuh https://t.co/Pw7Jqgv5SB,1
lanjutkan inovasi Danantara bakal berdampak besar https://t.co/XPoSpaX88U,1
gokil Danantara sukses naikin pertumbuhan ekonomi https://t.co/qklVu71zGd,1
mantap! Danantara bener2 bisa dorong ekonomi maju https://t.co/D3yibBgHvE,1
luar biasa! Danantara bikin ekonomi lebih kuat https://t.co/ZgFSPKBGlt,1
Dony Oskaria yang jabat COO Danantara pamannya nagita slavi s bjirr woy gillaa?? Belum ada yg bahas kah Itu kebetulan apa titipan dah,0
Biasa bang kalau situasi politik sedang panas (dari danantara sampe pertamina) pasti muncul orang2 begitu ngarang2 murtad padahal cuma buat pengalihan isu ,0
@tang__kira woii anjing keparat bejabat Nantin pertalite mau di stop subsidi pertamax oplosan boncos danantara proyek judol pemerintah rakyat bener bener dibuat skak,0
3️⃣ Pejabat Danantara tidak dapat dipidana jika rugi 4️⃣ Nepotisme &amp; konflik kepentingan,0
@tijabar @pertamina @KejaksaanRI https://t.co/O945J0AzSx Anjenk Anjenk Berseragam i coklat ni mana bisa di percaya bodoh aja KL Percaya.kasus pengalihan isu Danantara..yg di pimpin babi datri Sumut Ponakan si Luhut https://t.co/pEw1qTnq7n,0
@Shidqi_Musthofa Kenapa dgn bank plat merah takut danantara ? Itu gak ada hubungann dgn uang nasabah Kyai,1
@shitlicious Justru dengan naiknya korupsi pertamina ini semakin menguatkan mereka keharusan adanya danantara... https://t.co/LIrpmFowMq,1
@evalez_fr Danantara bkl calon polemik nih,2
Nanam singkong tumbuh jagung Beli pertamax dapat pertalite Efisiensi dapat danantara Negara tidak pernah gagal untuk jadi yang tergelap dan tak terduga ️ Indonesia Emas 2045 Hijriah masih on track.,0
@sociotalker Danantara : Dipermainkan Mantan Tentara ?,0
Kurang lebih beginilah nasib danantara nantinya,0
@NenkMonica kacau... DANANTARA pagar laut BBM oplosan dst... Seperti mimpi buruk yah?!,0
Ngobrol sama teman yang golongan 56% ternyata doi ga tau soal danantara dan menganggap pemerintahan sekarang bagus bagus aja,2
@shitlicious Isu Pagar Laut ditimpa Danantara Danantara ramai ditimpa Ron Oplosan Pertamina Gitu aja terus sampai Firdaus Oiwobo dilantik sebagai Sultan,0
dengan penduduk yg krisis integeritas bagaimana bisa gue percaya Danantara ga akan berakhir seperti Jiwasraya? Apalagi dengan perks Danantara yg gabisa di audit padahal dananya super jumbo. Pertamina aja dimainin sama dirut yakali SWF dianggurin?,0
@tanyakanrl Mandiri ikut danantara juga ya?,2
@tempodotco Udah pd trauma kek suka2 kau ajalah kau buat negri ini pak @prabowo Rkyat kritik kabinet gemuk kau jwab Ndasmu Mahasiswa demo brbagai prsoalan kau jwb dengan Danantara dg nepotisme-mu dn sungkemmu ke finalis koruptor yg bhkn dunia internasional mengakuiny.,0
@MurtadhaOne1 Seribu juta juta wou lumayan tuh buat gedein danantara,0
@tempodotco danantara itu tentang ekonomi bukan tentang iman ..... rezim ini makin absurd,0
Danantara Bro. Dua hari ini terlihat cemerlang.,1
Pada ga sadar yah hari ini peluncuran Bank Emas di bawah Pegadaian &amp; BSI. Tujuannya biar emas dalam negeri bisa makin meningkat serta tidak di investasikan ke bank emas luar negeri. Sama kaya danantara tujuannya meningkatkan investasi &amp; mempertahankan devisa. argh percaya?,0
@randyardhani @aloysidauruk @ezash Cuma bisa berdoa semoga asetnya gak ikut dicaplok BPI Danantara bang ,0
2 bank ku kenek danantara kabeh lah nek aku pindah bank digeplak bapakku koyoke,0
@CNNIndonesia Oke Gas... kita wajib optimis adanya Danantara ... Tapi sebelum inves baiknya dibersikan dulu dari berbagai tangan kotor selama ini... Oke Gas rakyat menunggu aksinya ...,1
@FayaAtika Bila dikalikan 5 th aja udah 960an triliun lumayan buat gedein danantara ,0
Sekalian aja ikn tuh danantara juga,2
Ngawas pertamina aja gabisa apalagi ngawasin DANANTARA? Gajelas ET!,0
@shitlicious Oh engga dong malah makin yakin Danantara bakalan gagal kalo gini mah urusan plat merah pasti bau,0
Walau Sambut Baik Kehadiran Danantara Partai Buruh Ragukan Para Pemimpinnya via @kedaipenacom https://t.co/As1PRf1H9S,2
@profesor_saham untuk menutupi Danantara tentunya,0
Hal yg paling bikin gelap adalah Danantara mungkin gak berada di bawah pengawasan langsung lembaga kayak KPK atau BPK sehingga meningkatkan risiko penyalahgunaan wewenang. Analoginya kurang lebih kayak begini https://t.co/ThbqdPBNOS,0
Jadi pada ngeributin pertamax dan melupakan Danantara. Semua bukan kebetulan belaka. Pasti ada sebab-musababnya. Sudah dua periode kita disuguhin cara yang sama. Begitu khas. Sangat jarang sekali kebetulan yg pas banget begini.,0
Tapi Danantara bukan PIF atau QIA. Gue gak lagi bahas asetnya soalnya pas dicek ternyata asetnya gak kalah jauh: PIF $925 miliar Danantara $900 miliar &amp; QIA $526 miliar. Potensi masalahnya ada di maladministrasi korupsi &amp; rekam jejak negara dalam mengelola dana umum. https://t.co/FtLRWhocP5,0
Nah kalau cek Danantara Ada Erick Thohir (Ketum PSSI Menteri BUMN) yg jadi dewan pengawas. Entah koneksi &amp; pengaruhnya bisa dipakai atau gak coba what if Indonesia mau investasi di olahraga. Maka Indonesia bisa aja: - Mengakuisisi klub Eropa (Oxford United?). https://t.co/PR5sl2pPmI,2
@LeonPriceleon48 Ayo berkontribusi dalam Danantara dan jadilah bagian dari perubahan! #DanantaraMembangunNegri,1
@tanyarlfes Udah di tahap ga bisa positif thinking sm danantara,0
@LeonPriceleon48 Danantara memberikan harapan baru bagi generasi penerus bangsa! #DanantaraMembangunNegri,1
@ARSIPAJA Khusus untuk yang MBG tampaknya serangan teror MBG lebih digencarkan lagi dengan tujuan untuk membuat perhatian orangtua (yang punya anak) yang tadinya fokus ke Danantara dsb menjadi fokus ke keselamatan anak2 mereka. Seolah2 anak2 mereka sedang dijadikan sandera oleh negara.,0
