Text,Text Clean,Label,Predicted Label,Correct
Dukung Penuh Danantara #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/J1dEhWChit,Dukung Penuh Danantara InvestasiStrategis EkonomiTumbuh IndonesiaMaju,1,1,True
@profesor_saham Gilee wartawan media2 indo gak ada yg berani nyenggol soal danantara,Gilee wartawan media2 indo gak ada yg berani nyenggol soal danantara,0,0,True
@dheppylovelly Hanya dengan transparansi dan integritas investasi Danantara bisa bawa dampak positif,Hanya dengan transparansi dan integritas investasi Danantara bisa bawa dampak positif,1,1,True
40 tahun lalu gagasan ini ditolak pemerintah dan sekarang dijalankan krn anaknya jd Presiden? Damn Danantara menjadi semakin menakutkan,40 tahun lalu gagasan ini ditolak pemerintah dan sekarang dijalankan krn anaknya jd Presiden Damn Danantara menjadi semakin menakutkan,0,0,True
Ekonom Dr. Ichsanuddin Noorsy Bongkar Borok Danantara: Cuma Jadi Ajang Rebutan Duit. Prabowo tak perlu sesumbar mengejar koruptor ke Antartika koruptor di depan mata banyak sekali. Bahlil Pertamax Pertalite Pertamina SPBU RON 92 https://t.co/aVorNRh5J1,Ekonom Dr Ichsanuddin Noorsy Bongkar Borok Danantara Cuma Jadi Ajang Rebutan Duit Prabowo tak perlu sesumbar mengejar koruptor ke Antartika koruptor di depan mata banyak sekali Bahlil Pertamax Pertalite Pertamina SPBU RON 92,0,0,True
Dukung danantara Indonesia #Danantara https://t.co/lEMtUY53Ec,Dukung danantara Indonesia Danantara,1,1,True
Pertamax ini beneran buat ngubur Danantara. Pelakunya ketangkep karena penguasa udah siapin mereka buat jadi kambingnya.. Ahai panggung korupsi di indo ini gede banget ternyata.. Kita idup di antara tumpukan hutang negara.. Sewaktu-waktu tinggal kolaps aja..,Pertamax ini beneran buat ngubur Danantara Pelakunya ketangkep karena penguasa udah siapin mereka buat jadi kambingnya Ahai panggung korupsi di indo ini gede banget ternyata Kita idup di antara tumpukan hutang negara Sewaktuwaktu tinggal kolaps aja,0,0,True
@FrediRandi4 Dengan Presiden Prabowo Joint Fund Danantara jadi simbol kerjasama global buat kemajuan anak negeri,Dengan Presiden Prabowo Joint Fund Danantara jadi simbol kerjasama global buat kemajuan anak negeri,1,1,True
Pembentukan Danantara sebagai Badan Pengelola Investasi merupakan langkah untuk mendorong pertumbuhan ekonomi nasional menjadi kekuatan yang menjadi energi untuk masa depan Indonesia. #Danantara #EkonomiKuat https://t.co/3uOKBkComF,Pembentukan Danantara sebagai Badan Pengelola Investasi merupakan langkah untuk mendorong pertumbuhan ekonomi nasional menjadi kekuatan yang menjadi energi untuk masa depan Indonesia Danantara EkonomiKuat,1,1,True
@Jateng_Twit Bau² propaganda Danantara,Bau propaganda Danantara,0,0,True
@MurtadhaOne1 @jokowi @erickthohir Ray Dalio itu anak Abah Abaikan saja maju terus Danantara Prabowo pilihanku ,Ray Dalio itu anak Abah Abaikan saja maju terus Danantara Prabowo pilihanku,1,1,True
@jackjackparrr Bisnis dia apa yg berhasil? Diangkat jadi pejabat Danantara lagi ngerti apa si bangsat junior?,Bisnis dia apa yg berhasil Diangkat jadi pejabat Danantara lagi ngerti apa si bangsat junior,0,0,True
@rgoestama Timbun aja semua di danantara...danantara kan (katanya) akan jd solusi semua masalah selain MBG,Timbun aja semua di danantaradanantara kan katanya akan jd solusi semua masalah selain MBG,0,0,True
bisa keliat bakal se fucked up apa si danantara ni ,bisa keliat bakal se fucked up apa si danantara ni,0,0,True
@heuristic__ @Arie_Kriting Njirr gua dukung danantara sih juaranya. ,Njirr gua dukung danantara sih juaranya,1,1,True
eh gila pbj di tingkat daerah aja banyak dramanya pake dimainin danantara juga. lu mending benerin dah tuh e-katalog lu yang burik itu,eh gila pbj di tingkat daerah aja banyak dramanya pake dimainin danantara juga lu mending benerin dah tuh ekatalog lu yang burik itu,0,0,True
@embersobat @facialwashh @bkpm tbh hedge fund mana yg mau masuk kalau modalnya dgn asset busuk. We all know that SoE's assets itu udah harus banyak yg di-write off. Itu pun posisinya sudah jadi collateral. Makanya akhirnya semua masuk Danantara karena sudah tipis yg bisa dileverage. Alasan tsb jd maksa,tbh hedge fund mana yg mau masuk kalau modalnya dgn asset busuk We all know that SoEs assets itu udah harus banyak yg diwrite off Itu pun posisinya sudah jadi collateral Makanya akhirnya semua masuk Danantara karena sudah tipis yg bisa dileverage Alasan tsb jd maksa,0,0,True
@arwidodo Dulu saat kampanye Jokowi tidak ngomong soal IKN ternyata sama sj dg PS saat kampanye tidak ngomong soal Danantara. Tapi setelah menjabat mrk lupa pada janji kampanye dan sibuk melaksanakan program2 yg tidak sesuai dg janji awalnya,Dulu saat kampanye Jokowi tidak ngomong soal IKN ternyata sama sj dg PS saat kampanye tidak ngomong soal Danantara Tapi setelah menjabat mrk lupa pada janji kampanye dan sibuk melaksanakan program2 yg tidak sesuai dg janji awalnya,0,0,True
uang 50 ribu untuk token kosanku masuk ke danantara untuk didepo negara,uang 50 ribu untuk token kosanku masuk ke danantara untuk didepo negara,0,0,True
dari segitu banyak orang pinter kok bisa2nya gak ada yang nentang koruptor negara lain jadi pengurus di danantara.,dari segitu banyak orang pinter kok bisa2nya gak ada yang nentang koruptor negara lain jadi pengurus di danantara,0,0,True
